REGION_DE_NAISSANCE,CREDIT,NIVEAU,SESSION,MENTION,MOYENNE ANNUELLE,RESULTAT,RESULTAT APP EVALUATION,Année BAC,Sexe,Série,Ets. de provenance,Type candidature,Académie de l'Ets. Prov.,Résidence,Centre d'Ec.,Nbre Fois au BAC,Mention,Résultat,Groupe Résultat,Année de l'Extrait EC,Moy. nde,Moy. ère,Moy. S Term.,Moy. S Term..1,MATH,SCPH,FR,PHILO,AN,SVT,COME,AFTA,EPAT,Tot. Pts au Grp.,Moyenne au Grp.,Moy. Gle,Moy. sur Mat.Fond.,Age en Décembre 2018,Score DAP,Rang DAP,Score L1,Rang L1,S1,S2,S3,Homme,Femme,Série_Encode,Sexe_Encode,RESULTAT_Encode,SESSION_Encode,MENTION_Encode,Academie perf.,Residence perf.,Résidence_Encode,Ets. de provenance_Encode,Centre d'Ec._Encode,Académie de l'Ets. Prov._Encode,REGION_DE_NAISSANCE_Encode
 Louga,3,1,Deuxième Session,NULL,3.63,NON ADMIS,1,2018,F,S2,LYCEE DE GUEOUL,O,Académie de Louga,GUEOUL,LYCEE DE GUEOUL,2,Pass,ADM,2,2004,11.77,10.14,10.65,10.91,17,6,7,9,6,8.0,0.0,0.0,0.0,236,9.08,11.27,12.76,20,179.54999999999998,233,3.63,323,0,1,0,0,1,1,0,0,0,4,10.847500000000002,10.635,21,66,46,7,5
 Dakar,8,1,Deuxième Session,NULL,3.17,NON ADMIS,1,2018,F,S2,ECOLE PRIVEE LEOPOLD SEDAR SENGHOR,O,Académie de Rufisque,RUFISQUE,LYCEE MODERNE DE RUFISQUE,3,Pass,ADM,2,2003,7.41,9.13,7.82,7.32,12,11,11,6,5,5.0,0.0,0.0,0.0,236,9.08,10.85,11.65,23,156.6,276,3.17,331,0,1,0,0,1,1,0,0,0,4,10.668399999999998,10.72,66,19,92,10,0
 Dakar,60,1,Première Session,Passable,11.86,PASSE,1,2018,M,S1,LYCEE SEYDINA LIMAMOULAYE,O,Académie de Pikine - Guédiawaye,GUEDIAWAYE,LYCEE SEYDINA LIMAMOULAYE,1,ABien,ADM,1,2001,10.37,14.63,13.91,10.41,15,12,13,10,13,5.0,0.0,0.0,0.0,332,12.3,12.3,13.5,17,337.0,5,111.86,35,1,0,0,1,0,0,1,2,1,0,10.693384615384616,10.663333333333332,20,135,97,9,0
 Thiès,11,1,Deuxième Session,NULL,3.81,NON ADMIS,1,2018,F,S2,LYCEE AHMADOU NDACK SECK THIES,O,Académie de Thiès,THIES,CEM MAMADOU DIAW THIES,1,ABien,ADM,1,1998,13.8,11.91,12.51,12.99,15,12,13,8,9,17.0,0.0,0.0,0.0,337,12.96,12.96,14.65,20,227.0,152,3.81,319,0,1,0,0,1,1,0,0,0,4,10.926122448979593,11.295625,76,33,7,14,9
 Fatick,11,1,Deuxième Session,NULL,5.23,NON ADMIS,1,2018,F,S2,LYCEE DE DIOFIOR,O,Académie de Fatick,DIOFIOR,LYCEE DE DIOFIOR,1,Pass,ADM,1,2000,12.21,11.73,10.83,10.95,10,12,10,10,8,7.0,0.0,0.0,0.0,260,10.0,10.0,9.65,18,172.0,244,5.23,284,0,1,0,0,1,1,0,0,0,4,10.715652173913044,10.0,11,60,40,2,2
 Dakar,23,1,Deuxième Session,NULL,4.37,NON ADMIS,1,2017,M,S1,LYCEE MODERNE DE RUFISQUE,O,Académie de Rufisque,RUFISQUE,LYCEE MODERNE DE RUFISQUE,2,Pass,ADM,1,1997,14.5,12.7,13.42,12.37,8,13,12,7,14,6.0,0.0,0.0,0.0,286,10.59,10.59,10.5,21,237.5,128,4.37,309,1,0,0,1,0,0,1,0,0,4,10.668399999999998,10.72,66,128,92,10,0
 Kaolack,60,1,Deuxième Session,Passable,10.93,PASSE,1,2018,M,S2,LYCEE MABA DIAKHOU BA,O,Académie de Kaolack,NIORO,LYCEE MABA DIAKHOU BA,1,Pass,ADM,2,2012,12.18,11.84,10.67,11.37,11,11,10,3,8,8.0,0.0,0.0,0.0,244,9.38,11.08,11.24,20,165.0,258,10.93,119,0,1,0,1,0,1,1,2,0,0,10.863333333333333,10.74,54,118,86,4,3
 Kaolack,27,1,Deuxième Session,NULL,6.62,NON ADMIS,1,2018,M,S2,LYCEE MABA DIAKHOU BA,O,Académie de Kaolack,NIORO,LYCEE MABA DIAKHOU BA,1,Pass,ADM,2,2003,11.11,9.33,9.65,8.75,18,9,10,7,6,5.0,0.0,0.0,0.0,249,9.58,12.42,14.12,21,216.0,173,6.62,250,0,1,0,1,0,1,1,0,0,4,10.863333333333333,10.74,54,118,86,4,3
 Louga,33,1,Deuxième Session,NULL,7.44,NON ADMIS,1,2018,F,S2,LYCEE ALBOURY NDIAYE,O,Académie de Louga,LINGUERE,LYCEE ALBOURY NDIAYE,1,Pass,ADM,2,2000,10.33,10.12,10.9,11.21,9,8,11,7,11,5.0,0.0,0.0,0.0,209,8.04,11.65,12.53,18,139.0,306,7.44,230,0,1,0,0,1,1,0,0,0,4,10.847500000000002,10.825,38,35,24,7,5
 Kaolack,22,1,Deuxième Session,NULL,6.89,NON ADMIS,1,2018,M,S2,LYCEE DE KEUR MASSAR ,O,Académie de Pikine - Guédiawaye,KEUR MASSAR,LYCEE ZONE DE RECASEMENT DE KEUR MASSAR ,1,Pass,ADM,2,2014,12.43,11.08,10.74,9.93,13,10,7,7,2,4.0,0.0,0.0,0.0,208,8.0,10.08,10.88,19,187.0,216,6.89,244,0,1,0,1,0,1,1,0,0,4,10.693384615384616,10.744285714285713,32,70,103,9,3
 Dakar,40,1,Deuxième Session,NULL,8.94,NON ADMIS,1,2018,M,S2,LYCEE BLAISE DIAGNE,O,Académie de Dakar,DAKAR,INSTITUTION NOTRE DAME,2,Pass,ADM,1,2017,12.64,11.41,11.81,12.75,15,11,12,5,7,7.0,0.0,0.0,0.0,267,10.27,10.27,10.76,19,200.45,201,8.94,178,0,1,0,1,0,1,1,0,0,4,11.080526315789474,10.754516129032258,7,41,22,0,0
 Louga,20,1,Deuxième Session,NULL,4.96,NON ADMIS,1,2018,M,S2,LYCEE DE DAHRA,O,Académie de Louga,DAHRA,LYCEE DE DAHRA,1,Pass,ADM,1,2011,14.18,13.94,12.62,11.16,12,8,10,12,15,8.0,0.0,0.0,0.0,260,10.0,10.0,9.18,19,166.0,253,4.96,289,0,1,0,1,0,1,1,0,0,4,10.847500000000002,10.270000000000001,6,57,38,7,5
 Ziguinchor,24,1,Deuxième Session,NULL,5.57,NON ADMIS,1,2018,M,S2,COLLEGE SAINT CHARLES LWANGA,O,Académie de Ziguinchor,ZIGUINCHOR,COLLEGE SAINT CHARLES LWANGA,1,ABien,ADM,1,2000,12.17,12.84,11.77,13.12,17,14,12,6,6,9.0,0.0,0.0,0.0,312,12.0,12.0,13.12,18,267.0,59,5.57,271,0,1,0,1,0,1,1,0,0,4,11.659166666666666,11.339999999999998,82,4,14,15,10
 Louga,60,1,Première Session,Assez-Bien,13.6,PASSE,1,2018,M,S1,LYCEE DES PARCELLES ASSAINIES U13,O,Académie de Dakar,PARCELLES ASSAINIES,LYCEE SERGENT MALAMINE CAMARA,1,ABien,ADM,1,2010,14.09,13.26,13.84,12.85,13,12,12,10,13,11.0,0.0,0.0,0.0,334,12.37,12.37,12.5,19,319.0,11,113.6,12,1,0,0,1,0,0,1,2,1,1,11.080526315789474,12.524285714285714,57,106,95,0,5
 Matam,60,1,Première Session,Passable,11.03,PASSE,1,2018,F,S2,LYCEE DE ODOBERE,O,Académie de Matam,ODOBERE,LYCEE DE ODOBERE,1,ABien,ADM,1,1999,14.39,14.05,12.37,11.63,16,15,10,12,9,6.0,0.0,0.0,0.0,314,12.08,12.08,12.12,19,264.0,67,111.03,61,0,1,0,0,1,1,0,2,1,0,11.285714285714286,11.08,55,86,63,8,6
 Thiès,60,1,Première Session,Passable,10.62,PASSE,1,2018,M,S1,LYCEE CHEIKH AMADOU LAMINE DABO,O,Académie de Thiès,MBOUR,COMPLEXE SCOLAIRE INTERN-KEUR MADIOR,1,Pass,ADM,1,1997,14.15,13.62,12.11,12.39,11,11,9,10,9,9.0,0.0,0.0,0.0,273,10.11,10.11,11.0,21,265.0,65,110.62,79,1,0,0,1,0,0,1,2,1,0,10.926122448979593,10.393333333333333,44,46,16,14,9
 Thiès,60,1,Première Session,Passable,10.47,PASSE,1,2018,M,S1,LYCEE DE THIADIAYE,O,Académie de Thiès,THIADIAYE,CEM I DE THIADIAYE,1,Pass,ADM,2,2007,16.87,13.68,10.7,11.46,10,8,10,9,7,9.0,0.0,0.0,0.0,237,8.78,12.26,14.0,19,248.0,97,110.47,82,1,0,0,1,0,0,1,2,1,0,10.926122448979593,11.129999999999999,75,99,3,14,9
 Dakar,60,1,Deuxième Session,Passable,11.22,PASSE,1,2018,F,S2,LYCEE DE THIAROYE,O,Académie de Pikine - Guédiawaye,PIKINE,CEM THIAROYE 44,1,Pass,ADM,2,1998,12.3,10.71,11.14,11.76,11,7,9,8,10,4.0,0.0,0.0,0.0,208,8.0,11.0,11.71,20,141.0,302,11.22,112,0,1,0,0,1,1,0,2,0,0,10.693384615384616,10.695217391304348,60,100,10,9,0
 Diourbel,60,1,Première Session,Assez-Bien,12.46,PASSE,1,2018,M,S1,LYCEE DE NDANGALMA,O,Académie de Diourbel,NDANGALMA,LYCEE DE NDANGALMA,1,Pass,ADM,1,2015,14.8,12.31,12.79,12.43,13,12,12,5,11,8.0,0.0,0.0,0.0,299,11.07,11.07,12.5,21,289.0,31,112.46000000000001,30,1,0,0,1,0,0,1,2,1,1,11.153636363636364,10.950000000000001,48,81,58,1,1
 Thiès,21,1,Deuxième Session,NULL,6.98,NON ADMIS,1,2018,F,S2,LYCEE JULES SAGNA,O,Académie de Thiès,THIES,COLLEGE SAINT GABRIEL,1,Pass,ADM,2,2009,0.0,12.72,11.42,11.9,12,7,16,8,6,6.0,0.0,0.0,0.0,241,9.27,10.35,9.53,19,160.0,266,6.98,240,0,1,0,0,1,1,0,0,0,4,10.926122448979593,11.295625,76,115,15,14,9
 Dakar,11,1,Deuxième Session,NULL,5.58,NON ADMIS,1,2018,F,S2,LYCEE SEYDINA LIMAMOULAYE,O,Académie de Pikine - Guédiawaye,GUEDIAWAYE,LYCEE BANQUE ISLAMIQUE,1,Pass,ADM,2,1998,11.76,10.62,9.58,7.46,10,9,7,6,4,9.0,0.0,0.0,0.0,213,8.19,10.04,11.41,20,144.0,298,5.58,268,0,1,0,0,1,1,0,0,0,4,10.693384615384616,10.663333333333332,20,135,28,9,0
Kaffrine,13,1,Deuxième Session,NULL,6.26,NON ADMIS,1,2017,M,S1,LYCEE WAOUNDE NDIAYE,O,Académie de Tambacounda,BAKEL,LYCEE WAOUNDE NDIAYE,1,Pass,ADM,1,2002,14.5,15.33,11.47,11.06,8,11,12,9,8,8.0,0.0,0.0,0.0,270,10.0,10.0,9.5,23,238.0,124,6.26,262,1,0,0,1,0,0,1,0,0,4,11.0,10.5825,0,140,102,13,12
 Kolda,36,1,Deuxième Session,NULL,8.24,NON ADMIS,1,2018,M,S2,LYCEE DE DABO,O,Académie de Kolda,DABO,LYCEE DE DABO,3,Pass,ADM,1,2005,11.41,11.01,11.38,11.75,18,12,14,8,7,7.0,0.0,0.0,0.0,298,11.46,11.46,12.0,21,210.6,187,8.24,204,0,1,0,1,0,1,1,0,0,4,11.098181818181818,11.46,5,56,37,5,4
 Ziguinchor,60,1,Première Session,Passable,10.08,PASSE,1,2018,M,S1,LYCEE DJIGNABO,O,Académie de Ziguinchor,ZIGUINCHOR,COLLEGE SAINT CHARLES LWANGA,1,ABien,ADM,1,2005,13.5,11.41,10.99,11.97,10,15,13,12,10,9.0,0.0,0.0,0.0,333,12.33,12.33,12.5,18,310.0,15,110.08,94,1,0,0,1,0,0,1,2,1,0,11.659166666666666,11.339999999999998,82,108,14,15,10
 Kaolack,32,1,Deuxième Session,NULL,8.39,NON ADMIS,1,2017,M,S1,LYCEE ABDOULAYE SADJI,O,Académie de Rufisque,RUFISQUE,LYCEE MODERNE DE RUFISQUE,1,Pass,ADM,2,1997,12.41,10.94,9.46,9.38,6,12,11,7,6,10.0,0.0,0.0,0.0,249,9.22,10.11,10.5,21,226.0,154,8.39,199,1,0,0,1,0,0,1,0,0,4,10.668399999999998,10.72,66,32,92,10,3
Kaffrine,8,1,Deuxième Session,NULL,5.28,NON ADMIS,1,2018,F,S2,LYCEE DE MEDINA SABAKH,O,Académie de Kaolack,MEDINA SABAKH,LYCEE DE MEDINA SABAKH,3,Pass,ADM,1,2006,11.58,10.14,10.5,10.05,11,11,10,12,12,6.0,0.0,0.0,0.0,260,10.0,10.0,9.24,24,148.5,291,5.28,281,0,1,0,0,1,1,0,0,0,4,10.863333333333333,10.0,45,79,56,4,12
 Louga,33,1,Deuxième Session,NULL,9.15,NON ADMIS,1,2018,F,S2,LYCEE MAME THIERNO BIRAHIM MBACKE,O,Académie de Louga,DAROU MOUSTY,LYCEE MAME THIERNO BIRAHIM MBACKE,2,Pass,ADM,2,2010,9.62,10.8,10.12,11.16,10,8,7,10,6,9.0,0.0,0.0,0.0,228,8.77,10.38,11.41,19,140.6,304,9.15,171,0,1,0,0,1,1,0,0,0,4,10.847500000000002,10.56,9,124,90,7,5
 Dakar,23,1,Deuxième Session,NULL,7.84,NON ADMIS,1,2018,F,S1,LYCEE LAMINE GUEYE,O,Académie de Dakar,DAKAR,UNIVERSITE AMADOU HAMPATE BA,1,Pass,ADM,2,1997,14.92,11.76,9.22,10.25,10,10,11,7,10,7.0,0.0,0.0,0.0,262,9.7,11.67,13.0,21,250.0,93,7.84,215,1,0,0,0,1,0,0,0,0,4,11.080526315789474,10.754516129032258,7,116,104,0,0
 Dakar,18,1,Deuxième Session,NULL,6.6,NON ADMIS,1,2018,M,S2,LYCEE PLAN JAXAAY,O,Académie de Rufisque,JAXAAY,LYCEE PLAN JAXAAY,1,Pass,ADM,2,1999,14.19,10.74,12.37,13.51,12,10,9,6,11,7.0,0.0,0.0,0.0,240,9.23,11.31,12.0,19,178.0,234,6.6,252,0,1,0,1,0,1,1,0,0,4,10.668399999999998,10.603333333333333,23,129,93,10,0
 Saint-Louis,34,1,Deuxième Session,NULL,8.07,NON ADMIS,1,2018,M,S2,LYCEE CHARLES DEGAULLE,O,Académie de Saint - Louis,SAINT LOUIS,LYCEE TECHNIQUE ANDRE PEYTAVIN,1,Pass,ADM,2,2000,12.34,13.49,12.26,12.05,10,10,11,7,7,7.0,0.0,0.0,0.0,232,8.92,11.27,11.76,18,160.0,266,8.07,209,0,1,0,1,0,1,1,0,0,4,10.955625,11.15125,67,45,99,11,7
 Dakar,60,1,Première Session,Passable,10.0,PASSE,1,2018,M,S2,LYCEE DE THIAROYE,O,Académie de Pikine - Guédiawaye,PIKINE,CEM THIAROYE 44,1,Pass,ADM,1,1998,12.4,12.84,13.77,13.42,17,10,11,11,8,5.0,0.0,0.0,0.0,274,10.54,10.54,10.29,20,213.0,182,110.0,96,0,1,0,1,0,1,1,2,1,0,10.693384615384616,10.695217391304348,60,100,10,9,0
 Kaolack,60,1,Deuxième Session,Passable,11.63,PASSE,1,2018,M,S2,COLLEGE PRIVE EL HADJI OUSMANE KANE,O,Académie de Kaolack,KAOLACK,COLLEGE PRIVE MBOUTOU SOW,2,ABien,ADM,1,2010,12.53,13.76,15.09,15.13,19,14,10,3,12,12.0,0.0,0.0,0.0,334,12.85,12.85,14.76,21,261.25,74,11.63,106,0,1,0,1,0,1,1,2,0,0,10.863333333333333,11.245,29,3,13,4,3
 Thiès,44,1,Deuxième Session,NULL,7.82,AUTORISE,1,2018,M,S2,LYCEE DE FISSEL,O,Académie de Thiès,FISSEL,LYCEE DE FISSEL,1,Pass,ADM,1,2010,12.69,10.98,10.85,11.24,13,9,10,9,5,11.0,0.0,0.0,0.0,260,10.0,10.0,10.88,20,171.0,248,7.82,216,0,1,0,1,0,1,1,1,0,4,10.926122448979593,11.675,18,65,45,14,9
 Dakar,47,1,Deuxième Session,NULL,9.6,AUTORISE,1,2018,M,S2,LYCEE DE MBAO,O,Académie de Pikine - Guédiawaye,MBAO,CEM DIAMAGUENE (SICAP MBAO),1,Pass,ADM,1,1997,13.26,12.37,12.71,11.16,11,10,12,11,9,9.0,0.0,0.0,0.0,260,10.0,10.0,9.94,21,159.0,271,9.6,153,0,1,0,1,0,1,1,1,0,4,10.693384615384616,10.722727272727273,42,75,2,9,0
 Ziguinchor,11,1,Deuxième Session,NULL,4.52,NON ADMIS,1,2018,F,S2,LYCEE MALICK SY,O,Académie de Thiès,THIES,LYCEE D' ENSEIGNEMENT TECHNIQUE ET DE FORMATION PR,2,ABien,ADM,1,2007,11.88,9.89,12.53,12.15,15,15,10,7,5,13.0,0.0,0.0,0.0,318,12.23,12.23,14.29,20,232.75,142,4.52,304,0,1,0,0,1,1,0,0,0,4,10.926122448979593,11.295625,76,122,30,14,10
 Dakar,40,1,Deuxième Session,NULL,7.45,NON ADMIS,1,2018,M,S2,LYCEE DE PIKINE,O,Académie de Pikine - Guédiawaye,GUEDIAWAYE,CEM JOSEPH CORREA A,1,Pass,ADM,2,2006,12.72,11.88,10.73,10.42,11,11,12,6,7,5.0,0.0,0.0,0.0,226,8.69,10.96,12.0,19,175.0,239,7.45,229,0,1,0,1,0,1,1,0,0,4,10.693384615384616,10.663333333333332,20,90,6,9,0
 Fatick,45,1,Deuxième Session,NULL,10.67,AUTORISE,1,2018,M,S2,LYCEE DE PASSY,O,Académie de Fatick,PASSY,LYCEE DE PASSY,1,Pass,ADM,1,1998,11.16,13.32,9.75,11.59,14,12,6,8,7,8.0,0.0,0.0,0.0,260,10.0,10.0,11.18,21,198.0,203,10.67,125,0,1,0,1,0,1,1,1,0,4,10.715652173913044,10.193333333333333,58,88,65,2,2
 Saint-Louis,47,1,Deuxième Session,NULL,9.22,AUTORISE,1,2018,M,S2,LYCEE DE RICHARD TOLL,O,Académie de Saint - Louis,RICHARD TOLL,CEM II DE RICHARD-TOLL,1,Pass,ADM,1,1999,13.49,11.26,10.58,10.69,15,13,5,5,9,8.0,0.0,0.0,0.0,261,10.04,10.04,11.82,19,223.0,161,9.22,169,0,1,0,1,0,1,1,1,0,4,10.955625,11.385,64,91,4,11,7
 Thiès,60,1,Première Session,Passable,11.79,PASSE,1,2018,M,S2,LYCEE DE MEDINA FALL,O,Académie de Thiès,THIES,COLLEGE SAINT GABRIEL,2,Pass,ADM,1,1997,10.83,10.9,11.34,11.8,17,14,9,7,5,8.0,0.0,0.0,0.0,288,11.08,11.08,12.76,21,225.14999999999998,158,111.78999999999999,37,0,1,0,1,0,1,1,2,1,0,10.926122448979593,11.295625,76,78,15,14,9
 Dakar,60,1,Première Session,Bien,14.93,PASSE,1,2018,M,S1,LYCEE SEYDINA LIMAMOULAYE,O,Académie de Pikine - Guédiawaye,GUEDIAWAYE,LYCEE SEYDINA LIMAMOULAYE,1,Pass,ADM,2,2011,12.85,13.74,11.29,10.98,10,9,6,6,8,7.0,0.0,0.0,0.0,246,9.11,12.37,14.5,20,244.0,107,114.93,4,1,0,0,1,0,0,1,2,1,2,10.693384615384616,10.663333333333332,20,135,97,9,0
 Dakar,60,1,Première Session,Passable,10.87,PASSE,1,2017,F,S1,LYCEE THIERNO SAIDOU NOUROU TALL,O,Académie de Dakar,DAKAR,UNIVERSITE AMADOU HAMPATE BA,1,Pass,ADM,1,1998,14.8,12.05,11.15,11.51,8,9,11,11,16,8.0,0.0,0.0,0.0,270,10.0,10.0,8.5,20,226.0,154,110.87,68,1,0,0,0,1,0,0,2,1,0,11.080526315789474,10.754516129032258,7,138,104,0,0
 Saint-Louis,3,1,Deuxième Session,NULL,3.51,NON ADMIS,1,2018,M,S2,LYCEE DE TASSINERE,O,Académie de Saint - Louis,TASSINERE,LYCEE DE TASSINERE,1,Pass,ADM,2,2002,10.87,10.18,8.44,9.25,8,9,10,8,9,7.0,0.0,0.0,0.0,219,8.42,10.62,11.18,20,126.0,327,3.51,326,0,1,0,1,0,1,1,0,0,4,10.955625,10.986666666666666,74,98,75,11,7
 Louga,6,1,Deuxième Session,NULL,2.76,NON ADMIS,1,2018,F,S2,NOUVEAU LYCEE DE DAHRA ,O,Académie de Louga,DAHRA,LYCEE DE DAHRA,1,Pass,ADM,2,1997,13.19,12.02,8.54,8.59,8,7,8,14,6,7.0,0.0,0.0,0.0,208,8.0,10.81,10.53,21,114.0,337,2.76,336,0,1,0,0,1,1,0,0,0,4,10.847500000000002,10.270000000000001,6,143,38,7,5
 Kolda,60,1,Deuxième Session,Passable,11.36,PASSE,1,2018,M,S2,LYCEE BOUNA KANE DE KOLDA,O,Académie de Kolda,KOLDA,LYCEE ALPHA MOLO BALDE,2,Pass,ADM,1,2010,11.53,10.7,11.3,9.35,19,13,9,4,5,6.0,0.0,0.0,0.0,278,10.69,10.69,12.29,21,236.54999999999998,131,11.36,109,0,1,0,1,0,1,1,2,0,0,11.098181818181818,11.406666666666666,35,42,25,5,4
 Kaolack,6,1,Deuxième Session,NULL,5.4,NON ADMIS,1,2018,M,S2,LYCEE DE KAHONE,O,Académie de Kaolack,KAHONE,LYCEE DE KAHONE,1,Pass,ADM,2,2011,11.15,12.25,10.72,10.61,10,9,10,7,4,7.0,0.0,0.0,0.0,216,8.31,10.04,10.35,19,154.0,278,5.4,277,0,1,0,1,0,1,1,0,0,4,10.863333333333333,10.59,27,68,48,4,3
 Dakar,60,1,Première Session,Passable,10.79,PASSE,1,2018,F,S1,COURS SECONDAIRE SACRE COEUR,O,Académie de Dakar,DAKAR,LYCEE TECHNIQUE INDUSTRIEL DELAFOSSE,1,Pass,ADM,1,2000,15.58,14.4,13.2,11.6,8,8,13,14,14,6.0,0.0,0.0,0.0,271,10.04,10.04,8.0,18,230.0,147,110.78999999999999,73,1,0,0,0,1,0,0,2,1,0,11.080526315789474,10.754516129032258,7,10,101,0,0
 Dakar,60,1,Première Session,Passable,11.16,PASSE,1,2018,M,S2,LYCEE SERGENT MALAMINE CAMARA,O,Académie de Dakar,PARCELLES ASSAINIES,LYCEE SERGENT MALAMINE CAMARA,1,Bien,ADM,1,2017,11.49,11.47,14.18,13.18,17,16,11,12,18,14.0,0.0,0.0,0.0,400,15.38,15.38,15.59,19,289.0,31,111.16,56,0,1,0,1,0,1,1,2,1,0,11.080526315789474,12.524285714285714,57,131,95,0,0
 Kolda,60,1,Deuxième Session,Passable,10.39,PASSE,1,2018,M,S2,"LYCEE CATHOLIQUE PRIVE ""SAINT BENOIT""",O,Académie de Kolda,KOLDA,LYCEE ALPHA MOLO BALDE,1,ABien,ADM,1,1999,12.77,11.23,12.52,12.8,12,13,16,5,11,12.0,0.0,0.0,0.0,309,11.88,12.19,12.35,19,216.0,173,10.39,134,0,1,0,1,0,1,1,2,0,0,11.098181818181818,11.406666666666666,35,44,25,5,4
 Thiès,13,1,Deuxième Session,NULL,2.69,NON ADMIS,1,2017,M,S1,LYCEE SEYDINA ISSA ROHOU LAHI,O,Académie de Pikine - Guédiawaye,GUEDIAWAYE,LYCEE SEYDINA LIMAMOULAYE,1,Pass,ADM,1,1997,13.41,12.54,11.37,11.18,9,10,16,15,10,6.0,0.0,0.0,0.0,295,10.93,10.93,9.5,21,241.0,113,2.69,337,1,0,0,1,0,0,1,0,0,4,10.693384615384616,10.663333333333332,20,134,97,9,9
 Thiès,22,1,Deuxième Session,NULL,7.2,NON ADMIS,1,2018,M,S2,LYCEE DE SANDIARA,O,Académie de Thiès,SANDIARA,LYCEE DE SANDIARA,1,Pass,ADM,1,2001,12.54,11.87,11.28,11.2,12,12,7,4,9,10.0,0.0,0.0,0.0,260,10.0,10.0,11.29,22,180.0,232,7.2,236,0,1,0,1,0,1,1,0,0,4,10.926122448979593,10.666666666666666,69,94,71,14,9
 Diourbel,37,1,Deuxième Session,NULL,8.21,NON ADMIS,1,2018,M,S2,LYCEE D'ENSEIGNEMENT GENERAL DE DIOURBEL,O,Académie de Diourbel,DIOURBEL,LYCEE D'ENSEIGNEMENT GENERAL DE DIOURBEL,1,Pass,ADM,2,1999,10.68,11.0,10.03,9.0,15,7,11,6,11,5.0,0.0,0.0,0.0,233,8.96,11.04,11.47,19,187.0,216,8.21,207,0,1,0,1,0,1,1,0,0,4,11.153636363636364,11.459999999999999,12,52,31,1,1
 Thiès,41,1,Deuxième Session,NULL,8.56,NON ADMIS,1,2018,M,S2,GROUPE SCOLAIRE MAMADOU DIAGNE DE POUT,O,Académie de Thiès,POUT,LYCEE DE POUT,3,Pass,ADM,1,2002,11.41,11.97,12.44,13.35,17,14,12,6,5,7.0,0.0,0.0,0.0,294,11.31,11.31,12.41,22,213.3,181,8.56,192,0,1,0,1,0,1,1,0,0,4,10.926122448979593,11.31,63,28,68,14,9
 Dakar,60,1,Deuxième Session,Passable,10.12,PASSE,1,2018,M,S1,LYCEE DE THIAROYE,O,Académie de Pikine - Guédiawaye,PIKINE,LYCEE DE THIAROYE,1,Pass,ADM,1,1998,12.48,12.18,11.21,13.04,11,12,9,7,8,6.0,0.0,0.0,0.0,286,10.59,10.59,11.5,20,271.0,53,10.12,144,1,0,0,1,0,0,1,2,0,0,10.693384615384616,10.695217391304348,60,100,77,9,0
 Tambacounda,10,1,Deuxième Session,NULL,6.54,NON ADMIS,1,2018,M,S2,COURS PRIVES LAMINE GUEYE,O,Académie de Tambacounda,TAMBACOUNDA,LYCEE MAME CHEIKH MBAYE,2,Pass,ADM,2,1995,10.58,9.0,10.28,10.8,6,8,7,7,9,10.0,0.0,0.0,0.0,208,8.0,10.27,10.41,23,96.89999999999999,346,6.54,255,0,1,0,1,0,1,1,0,0,4,11.0,11.202,73,6,89,13,8
 Ziguinchor,6,1,Deuxième Session,NULL,2.84,NON ADMIS,1,2018,M,S2,LYCEE DE DJIBIDIONE,O,Académie de Ziguinchor,DJIBIDIONE,LYCEE DE DJIBIDIONE,3,Pass,ADM,2,1995,10.19,10.22,11.81,12.15,10,6,11,13,10,7.0,0.0,0.0,0.0,226,8.69,12.31,12.82,23,113.4,338,2.84,334,0,1,0,1,0,1,1,0,0,4,11.659166666666666,12.48,14,61,42,15,10
 Dakar,60,1,Première Session,Passable,10.0,PASSE,1,2018,M,S1,LYCEE MODERNE DE RUFISQUE,O,Académie de Rufisque,RUFISQUE,LYCEE MODERNE DE RUFISQUE,1,Pass,ADM,2,1997,14.06,11.76,11.84,11.58,5,7,14,8,13,7.0,0.0,0.0,0.0,216,8.0,12.44,13.5,21,187.0,216,110.0,96,1,0,0,1,0,0,1,2,1,0,10.668399999999998,10.72,66,128,92,10,0
 Saint-Louis,60,1,Deuxième Session,Passable,10.07,PASSE,1,2018,M,S2,LYCEE CHARLES DEGAULLE,O,Académie de Saint - Louis,SAINT LOUIS,LYCEE TECHNIQUE ANDRE PEYTAVIN,1,Pass,ADM,2,1996,10.16,10.4,9.72,9.73,9,8,6,9,3,8.0,0.0,0.0,0.0,208,8.0,10.0,11.0,22,129.0,325,10.07,146,0,1,0,1,0,1,1,2,0,0,10.955625,11.15125,67,45,99,11,7
 Ziguinchor,24,1,Deuxième Session,NULL,6.93,NON ADMIS,1,2018,M,S2,LYCEE DE DJIBIDIONE,O,Académie de Ziguinchor,DJIBIDIONE,LYCEE DE DJIBIDIONE,2,Pass,ADM,2,1995,9.81,11.09,13.89,13.87,12,9,10,8,13,6.0,0.0,0.0,0.0,239,9.19,12.65,13.41,23,153.9,281,6.93,241,0,1,0,1,0,1,1,0,0,4,11.659166666666666,12.48,14,61,42,15,10
