REGION_DE_NAISSANCE,CREDIT,NIVEAU,SESSION,MENTION,MOYENNE ANNUELLE,RESULTAT,RESULTAT APP EVALUATION,Année BAC,Sexe,Série,Ets. de provenance,Type candidature,Académie de l'Ets. Prov.,Résidence,Centre d'Ec.,Nbre Fois au BAC,Mention,Résultat,Groupe Résultat,Année de l'Extrait EC,Moy. nde,Moy. ère,Moy. S Term.,Moy. S Term..1,MATH,SCPH,FR,PHILO,AN,SVT,COME,AFTA,EPAT,Tot. Pts au Grp.,Moyenne au Grp.,Moy. Gle,Moy. sur Mat.Fond.,Age en Décembre 2018,Score DAP,Rang DAP,Score L1,Rang L1,S1,S2,S3,Homme,Femme,Série_Encode,Sexe_Encode,RESULTAT_Encode,SESSION_Encode,MENTION_Encode,Academie perf.,Residence perf.,Résidence_Encode,Ets. de provenance_Encode,Centre d'Ec._Encode,Académie de l'Ets. Prov._Encode,REGION_DE_NAISSANCE_Encode
 Saint-Louis,37,1,Deuxième Session,NULL,8.88,NON ADMIS,1,2018,F,S2,GROUPE SCOLAIRE MAMADOU DIAGNE DE POUT,O,Académie de Thiès,POUT,LYCEE DE POUT,3,Pass,ADM,1,1997,0.0,0.0,0.0,0.0,4,8,16,12,9,14,0.0,0.0,0.0,272,10.46,10.46,8.94,21,126.0,724,8.88,517,0,1,0,0,1,1,0,0,0,4,10.606013513513513,10.37,90,81,92,14,7
 Dakar,60,1,Deuxième Session,Passable,10.0,PASSE,1,2018,F,S2,LYCEE MIXTE MAURICE DELAFOSSE,O,Académie de Dakar,DAKAR,UNIVERSITE AMADOU HAMPATE BA,1,Pass,ADM,2,1997,13.52,0.0,11.92,11.08,10,12,7,6,9,10,0.0,0.0,0.0,243,9.35,10.12,11.71,21,160.0,330,10.0,367,0,1,0,0,1,1,0,2,0,0,10.54820754716981,10.512179487179488,11,237,147,0,0
 Dakar,60,1,Deuxième Session,Passable,10.38,PASSE,1,2018,F,S2,LYCEE DE BAMBEY,O,Académie de Diourbel,BAMBEY,LYCEE DE BAMBEY,1,Pass,ADM,1,2001,14.29,10.19,11.54,11.49,11,7,11,10,16,14,0.0,0.0,0.0,294,11.31,11.31,10.65,17,173.0,132,10.38,279,0,1,0,0,1,1,0,2,0,0,10.351333333333335,10.434285714285712,2,112,36,1,0
 Dakar,39,1,Deuxième Session,NULL,8.38,NON ADMIS,1,2018,F,S2,LYCEE MALICK SY,O,Académie de Thiès,THIES,LYCEE D' ENSEIGNEMENT TECHNIQUE ET DE FORMATION PR,1,Pass,ADM,1,2001,12.29,12.09,11.26,10.81,7,11,15,12,15,11,0.0,0.0,0.0,284,10.92,10.92,9.82,17,159.0,346,8.38,564,0,1,0,0,1,1,0,0,0,4,10.606013513513513,10.645483870967741,114,233,31,14,0
 Kaolack,6,1,Deuxième Session,NULL,5.84,NON ADMIS,1,2018,F,S2,COURS D'EXCELLENCE DU SALOUM,O,Académie de Kaolack,KAOLACK,COLLEGE PRIVE MBOUTOU SOW,3,Pass,ADM,1,1995,10.84,10.3,12.21,12.85,10,8,11,6,10,17,0.0,0.0,0.0,277,10.65,10.65,11.76,23,163.8,276,5.84,668,0,1,0,0,1,1,0,0,0,4,10.433076923076923,10.3396,41,20,16,4,3
 Thiès,60,1,Première Session,Passable,10.04,PASSE,1,2018,M,S2,GROUPE SCOLAIRE YALLA SUUR EN,O,Académie de Dakar,DAKAR,INSTITUTION NOTRE DAME,3,Pass,ADM,2,2007,9.77,9.62,11.96,13.73,10,11,8,8,3,7,0.0,0.0,0.0,233,8.96,10.81,11.76,22,123.3,734,110.03999999999999,156,0,1,0,1,0,1,1,2,1,0,10.54820754716981,10.512179487179488,11,84,24,0,9
 Dakar,60,1,Deuxième Session,Passable,10.31,PASSE,1,2018,F,S2,ECOLE PRIVEE MAME ABDOU DABAKH ,O,Académie de Dakar,PARCELLES ASSAINIES,CEM UNITE 19,3,Pass,ADM,1,1997,10.08,11.56,10.52,10.14,10,11,14,6,7,11,0.0,0.0,0.0,270,10.38,10.38,10.71,21,144.9,580,10.31,292,0,1,0,0,1,1,0,2,0,0,10.54820754716981,10.64857142857143,82,62,14,0,0
 Dakar,12,1,Deuxième Session,NULL,3.05,NON ADMIS,1,2018,M,S2,GROUPE SCOLAIRE DABAKH MALICK,O,Académie de Pikine - Guédiawaye,GUEDIAWAYE,CEM JOSEPH CORREA B,2,Pass,ADM,1,1997,11.12,9.54,13.53,11.55,11,10,10,12,7,14,0.0,0.0,0.0,293,11.27,11.27,11.71,21,169.1,187,3.05,732,0,1,0,1,0,1,1,0,0,4,10.725974025974025,10.639425287356321,32,75,8,9,0
Sédhiou,42,1,Deuxième Session,NULL,8.32,AUTORISE,1,2018,M,S2,LYCEE ALPHA MOLO BALDE,O,Académie de Kolda,KOLDA,LYCEE ALPHA MOLO BALDE,1,Pass,ADM,2,2011,12.44,10.17,10.88,9.98,9,9,5,10,4,6,0.0,0.0,0.0,208,8.0,10.04,9.71,19,127.0,717,8.32,569,0,1,0,1,0,1,1,1,0,4,10.466363636363637,10.57375,48,92,27,5,14
 Ziguinchor,0,1,Deuxième Session,NULL,0.75,NON ADMIS,1,2018,F,S2,LYCEE DJIGNABO,O,Académie de Ziguinchor,ZIGUINCHOR,LYCEE DJIGNABO,1,Pass,ADM,1,1999,12.0,11.81,10.41,11.05,7,10,6,8,10,14,0.0,0.0,0.0,260,10.0,10.0,10.53,19,172.0,151,0.75,763,0,1,0,0,1,1,0,0,0,4,10.608695652173912,10.711428571428572,122,209,118,15,10
 Dakar,60,1,Deuxième Session,Passable,10.0,PASSE,1,2018,F,S2,LYCEE DE GUEOUL,O,Académie de Louga,GUEOUL,LYCEE DE GUEOUL,2,Pass,ADM,2,1997,10.57,9.05,11.07,10.62,9,6,9,9,9,14,0.0,0.0,0.0,239,9.19,10.62,11.65,21,142.5,611,10.0,367,0,1,0,0,1,1,0,2,0,0,10.643953488372093,10.52,33,134,56,7,0
 Dakar,60,1,Deuxième Session,Passable,10.89,PASSE,1,2018,M,S2,LYCEE SEYDINA LIMAMOULAYE,O,Académie de Pikine - Guédiawaye,GUEDIAWAYE,LYCEE SEYDINA LIMAMOULAYE,2,Pass,ADM,1,2008,12.32,10.27,10.5,8.77,11,11,12,5,5,13,0.0,0.0,0.0,271,10.42,10.42,11.71,22,168.15,205,10.89,216,0,1,0,1,0,1,1,2,0,0,10.725974025974025,10.639425287356321,32,248,141,9,0
 Kolda,60,1,Première Session,Passable,10.41,PASSE,1,2018,F,S2,LYCEE DE KOUNKANE,O,Académie de Kolda,KOUNKANE,LYCEE DE KOUNKANE,2,Pass,ADM,1,2009,10.45,9.6,11.18,11.81,12,12,8,10,11,6,0.0,0.0,0.0,260,10.0,10.0,9.88,21,136.79999999999998,669,110.41,113,0,1,0,0,1,1,0,2,1,0,10.466363636363637,10.18,51,143,63,5,4
 Tambacounda,36,1,Deuxième Session,NULL,7.45,NON ADMIS,1,2018,F,S2,LYCEE ABDOULAYE SADJI,O,Académie de Rufisque,RUFISQUE,LYCEE MODERNE DE RUFISQUE,2,Pass,ADM,1,1998,12.27,10.87,12.02,11.3,6,14,7,8,3,13,0.0,0.0,0.0,264,10.15,10.15,11.29,20,163.4,278,7.45,613,0,1,0,0,1,1,0,0,0,4,10.467735849056604,10.449444444444445,93,88,134,10,8
 Dakar,44,1,Deuxième Session,NULL,8.67,AUTORISE,1,2018,M,S2,LYCEE BANQUE ISLAMIQUE,O,Académie de Pikine - Guédiawaye,GUEDIAWAYE,CEM JOSEPH CORREA B,1,Pass,ADM,1,1998,14.15,13.16,12.15,11.99,8,9,7,10,18,13,0.0,0.0,0.0,266,10.23,10.23,10.12,20,155.0,427,8.67,542,0,1,0,1,0,1,1,1,0,4,10.725974025974025,10.639425287356321,32,95,8,9,0
 Dakar,60,1,Deuxième Session,Passable,10.0,PASSE,1,2018,M,S2,"ECOLE PRIVEE LAIQUE ""PAPE BENOIT XVI SAGEF 2""",O,Académie de Pikine - Guédiawaye,MBAO,ECOLE ELEMENTAIRE LGI MBAO,1,ABien,ADM,1,1999,12.12,13.08,12.3,12.56,11,10,12,12,13,15,0.0,0.0,0.0,312,12.0,12.0,12.06,19,214.0,9,10.0,367,0,1,0,1,0,1,1,2,0,0,10.725974025974025,10.975,60,59,22,9,0
 Diourbel,36,1,Deuxième Session,NULL,8.62,NON ADMIS,1,2018,M,S2,LYCEE DE NGASCOPE,O,Académie de Diourbel,NGOYE,LYCEE DE NGOYE,1,Pass,ADM,2,2011,11.62,10.93,9.98,11.45,10,9,11,8,2,12,0.0,0.0,0.0,241,9.27,10.0,11.06,18,167.0,220,8.62,545,0,1,0,1,0,1,1,0,0,4,10.351333333333335,10.328333333333333,73,160,79,1,1
 Thiès,39,1,Deuxième Session,NULL,8.96,NON ADMIS,1,2018,F,S2,GROUPE SCOLAIRE MAMADOU DIAGNE DE POUT,O,Académie de Thiès,POUT,LYCEE DE POUT,2,Pass,ADM,1,1997,12.88,9.66,12.13,12.67,10,10,9,7,5,13,0.0,0.0,0.0,265,10.19,10.19,11.06,21,159.6,338,8.96,504,0,1,0,0,1,1,0,0,0,4,10.606013513513513,10.37,90,81,92,14,9
 Saint-Louis,60,1,Deuxième Session,Passable,10.9,PASSE,1,2018,M,S2,LYCEE MAME THIERNO BIRAHIM MBACKE,O,Académie de Louga,DAROU MOUSTY,LYCEE MAME THIERNO BIRAHIM MBACKE,1,Pass,ADM,1,1998,12.73,12.82,12.38,12.85,8,11,7,12,7,15,0.0,0.0,0.0,284,10.92,10.92,11.53,20,177.0,93,10.9,214,0,1,0,1,0,1,1,2,0,0,10.643953488372093,10.6625,13,234,132,7,7
 Thiès,60,1,Deuxième Session,Passable,10.0,PASSE,1,2018,M,S2,LYCEE DE SANDIARA,O,Académie de Thiès,SANDIARA,LYCEE DE SANDIARA,2,Pass,ADM,1,2008,11.07,11.09,11.58,11.05,8,6,12,6,10,15,0.0,0.0,0.0,260,10.0,10.0,9.76,21,144.4,585,10.0,367,0,1,0,1,0,1,1,2,0,0,10.606013513513513,10.545,98,185,98,14,9
 Fatick,60,1,Première Session,Passable,10.25,PASSE,1,2018,F,S2,LYCEE DE SOUM,O,Académie de Fatick,SOUM,LYCEE DE SOUM,1,Pass,ADM,1,2010,11.79,12.23,11.29,11.16,10,9,9,11,8,12,0.0,0.0,0.0,260,10.0,10.0,10.35,19,167.0,220,110.25,133,0,1,0,0,1,1,0,2,1,0,10.480731707317073,10.423333333333334,105,190,103,2,2
 Dakar,15,1,Deuxième Session,NULL,4.1,NON ADMIS,1,2018,M,S2,SALDIA,O,Académie de Dakar,DAKAR,LYCEE TECHNIQUE INDUSTRIEL DELAFOSSE,1,Pass,ADM,1,2000,10.68,11.24,11.82,10.78,11,9,10,7,8,13,0.0,0.0,0.0,274,10.54,10.54,11.0,18,177.0,93,4.1,712,0,1,0,1,0,1,1,0,0,4,10.54820754716981,10.512179487179488,11,258,145,0,0
 Dakar,60,1,Première Session,Passable,10.77,PASSE,1,2018,F,S2,LYCEE BANQUE ISLAMIQUE,O,Académie de Pikine - Guédiawaye,GUEDIAWAYE,ECOLE NANSEN,1,Pass,ADM,1,2013,14.94,11.3,12.69,13.4,11,11,10,11,11,10,0.0,0.0,0.0,271,10.42,10.42,10.65,20,159.0,346,110.77,74,0,1,0,0,1,1,0,2,1,0,10.725974025974025,10.639425287356321,32,95,23,9,0
 Saint-Louis,60,1,Deuxième Session,Passable,10.25,PASSE,1,2018,M,S2,LYCEE DE RICHARD TOLL,O,Académie de Saint - Louis,RICHARD TOLL,CEM II DE RICHARD-TOLL,2,Pass,ADM,1,2006,11.03,9.97,12.23,11.77,13,12,9,11,10,9,0.0,0.0,0.0,285,10.96,10.96,11.24,20,157.7,374,10.25,305,0,1,0,1,0,1,1,2,0,0,10.538157894736841,10.446000000000002,91,178,6,11,7
 Dakar,42,1,Deuxième Session,NULL,8.89,AUTORISE,1,2018,F,S2,SALDIA,O,Académie de Dakar,DAKAR,INSTITUTION NOTRE DAME,1,Pass,ADM,1,2017,13.22,13.92,11.16,11.26,11,11,11,14,9,10,0.0,0.0,0.0,283,10.88,10.88,10.65,19,169.0,193,8.89,515,0,1,0,0,1,1,0,1,0,4,10.54820754716981,10.512179487179488,11,258,24,0,0
 Fatick,36,1,Deuxième Session,NULL,8.8,NON ADMIS,1,2018,M,S2,LYCEE DE PALMARIN FACAO,O,Académie de Fatick,FIMELA,LYCEE DE PALMERIN DE FACAO,4,Pass,ADM,1,1995,9.86,10.34,12.56,11.51,16,11,11,9,8,12,0.0,0.0,0.0,310,11.92,11.92,12.82,23,162.35,303,8.8,527,0,1,0,1,0,1,1,0,0,4,10.480731707317073,10.635,25,170,86,2,2
 Dakar,18,1,Deuxième Session,NULL,7.29,NON ADMIS,1,2018,F,S2,LYCEE EL HADJI ABDOU HAMID KANE,O,Académie de Kaolack,KAOLACK,COLLEGE PIE XII,2,Pass,ADM,1,1998,10.67,9.64,9.34,10.02,6,10,10,8,7,14,0.0,0.0,0.0,261,10.04,10.04,10.24,20,150.1,502,7.29,617,0,1,0,0,1,1,0,0,0,4,10.433076923076923,10.3396,41,211,15,4,0
 Louga,60,1,Première Session,Passable,10.0,PASSE,1,2018,M,S2,LYCEE DE LEONA,O,Académie de Louga,LEONA,LYCEE DE LEONA,1,Pass,ADM,1,2000,12.34,11.43,11.73,13.26,7,12,11,10,8,12,0.0,0.0,0.0,276,10.62,10.62,10.53,18,170.0,180,110.0,159,0,1,0,1,0,1,1,2,1,0,10.643953488372093,10.485,53,145,65,7,5
 Dakar,60,1,Première Session,Passable,10.4,PASSE,1,2018,M,S2,LYCEE DE ODOBERE,O,Académie de Matam,ODOBERE,LYCEE DE ODOBERE,1,ABien,ADM,1,1999,13.98,14.05,11.64,10.79,11,12,12,10,12,11,0.0,0.0,0.0,312,12.0,12.0,11.35,19,200.0,19,110.4,114,0,1,0,1,0,1,1,2,1,0,10.756875,11.79,79,167,84,8,0
 Dakar,6,1,Deuxième Session,NULL,5.34,NON ADMIS,1,2018,M,S2,COLLEGE MODERNE TROISIEME MILLENAIRE,O,Académie de Dakar,DAKAR,UNIVERSITE AMADOU HAMPATE BA,2,Pass,ADM,1,1997,9.61,12.34,11.48,10.77,7,12,8,8,5,13,0.0,0.0,0.0,260,10.0,10.0,10.88,22,157.7,374,5.34,682,0,1,0,1,0,1,1,0,0,4,10.54820754716981,10.512179487179488,11,13,147,0,0
 Louga,60,1,Deuxième Session,Passable,10.67,PASSE,1,2018,M,S2,LYCEE DE SAGATA GUETT,O,Académie de Louga,SAGATTA GUET,LYCEE DE SAGATA GUETT,2,Pass,ADM,1,2005,11.65,11.43,12.41,13.56,13,7,8,9,9,16,0.0,0.0,0.0,285,10.96,10.96,11.94,20,173.85,129,10.67,243,0,1,0,1,0,1,1,2,0,0,10.643953488372093,10.71,94,180,94,7,5
 Tambacounda,36,1,Deuxième Session,NULL,8.69,NON ADMIS,1,2018,M,S2,LYCEE DE GOUDIRY,O,Académie de Tambacounda,GOUDIRY,LYCEE DE GOUDIRY,2,Pass,ADM,1,2010,12.45,10.28,12.47,8.85,9,10,14,6,10,13,0.0,0.0,0.0,281,10.81,10.81,10.76,19,165.29999999999998,254,8.69,539,0,1,0,1,0,1,1,0,0,4,10.65846153846154,10.81,31,133,55,13,8
 Dakar,36,1,Deuxième Session,NULL,8.08,NON ADMIS,1,2018,F,S2,LYCEE MODERNE DE RUFISQUE,O,Académie de Rufisque,RUFISQUE,LYCEE MODERNE DE RUFISQUE,1,Pass,ADM,1,1999,10.41,11.11,11.3,12.19,12,5,11,5,8,15,0.0,0.0,0.0,260,10.0,10.0,10.59,19,173.0,132,8.08,584,0,1,0,0,1,1,0,0,0,4,10.467735849056604,10.449444444444445,93,239,134,10,0
 Saint-Louis,40,1,Deuxième Session,NULL,8.66,NON ADMIS,1,2018,F,S2,LYCEE DE NGALLELE,O,Académie de Saint - Louis,NGALLELE,LYCEE DE NGALLELE,1,Pass,ADM,1,2000,11.36,12.42,12.54,12.77,9,8,11,9,9,13,0.0,0.0,0.0,260,10.0,10.0,10.06,18,164.0,270,8.66,543,0,1,0,0,1,1,0,0,0,4,10.538157894736841,10.0,70,159,77,11,7
 Dakar,15,1,Deuxième Session,NULL,7.12,NON ADMIS,1,2018,F,S2,LYCEE SEYDINA LIMAMOULAYE,O,Académie de Pikine - Guédiawaye,GUEDIAWAYE,CEM JOSEPH CORREA A,3,Pass,ADM,1,1994,10.72,9.64,8.68,8.18,11,7,10,11,7,13,0.0,0.0,0.0,264,10.15,10.15,10.29,24,141.3,627,7.12,625,0,1,0,0,1,1,0,0,0,4,10.725974025974025,10.639425287356321,32,248,7,9,0
 Ziguinchor,44,1,Deuxième Session,NULL,8.46,AUTORISE,1,2018,F,S2,LYCEE DJIGNABO,O,Académie de Ziguinchor,ZIGUINCHOR,COLLEGE SAINT CHARLES LWANGA,2,Pass,ADM,2,2000,9.53,10.08,11.19,11.93,2,11,8,10,5,14,0.0,0.0,0.0,246,9.46,11.81,12.29,18,149.15,518,8.46,555,0,1,0,0,1,1,0,1,0,4,10.608695652173912,10.711428571428572,122,209,17,15,10
 Kaolack,60,1,Première Session,Passable,10.49,PASSE,1,2018,M,S2,LYCEE DE TAIBA NIASSENE,O,Académie de Kaolack,TAIBA NIASSENE,LYCEE DE TAIBA NIASSENE,2,Pass,ADM,1,2004,10.85,11.2,9.95,10.92,10,11,12,6,9,13,0.0,0.0,0.0,287,11.04,11.04,11.41,19,173.85,129,110.49,103,0,1,0,1,0,1,1,2,1,0,10.433076923076923,10.615,107,192,105,4,3
 Thiès,60,1,Deuxième Session,Passable,10.49,PASSE,1,2018,F,S2,LYCEE AHMADOU NDACK SECK THIES,O,Académie de Thiès,THIES,CEM MAMADOU DIAW THIES,1,Pass,ADM,1,1996,0.0,0.0,0.0,0.0,15,12,6,9,5,16,0.0,0.0,0.0,309,11.88,11.88,14.29,22,216.0,5,10.49,264,0,1,0,0,1,1,0,2,0,0,10.606013513513513,10.645483870967741,114,89,9,14,9
 Thiès,60,1,Première Session,Passable,10.63,PASSE,1,2018,M,S2,LYCEE DE NGUENIENE,O,Académie de Thiès,NGUENIENE,LYCEE DE NGUENIENE,1,Pass,ADM,2,2006,12.62,12.19,10.21,11.17,8,12,9,4,9,8,0.0,0.0,0.0,231,8.88,10.04,10.12,19,150.0,510,110.63,93,0,1,0,1,0,1,1,2,1,0,10.606013513513513,10.219999999999999,75,164,81,14,9
 Kolda,60,1,Deuxième Session,Passable,10.36,PASSE,1,2018,M,S2,CANDIDAT INDIVIDUEL SAINT - LOUIS (CAOSP),I,Académie de Saint - Louis,SAINT LOUIS,CEM II DE RICHARD-TOLL,4,Pass,ADM,2,2006,0.0,0.0,0.0,0.0,8,6,9,6,4,12,0.0,0.0,0.0,212,8.15,10.23,11.53,23,113.89999999999999,771,10.36,287,0,1,0,1,0,1,1,2,0,0,10.538157894736841,10.502380952380953,95,10,6,11,4
 Thiès,9,1,Deuxième Session,NULL,7.15,NON ADMIS,1,2018,F,S2,COLLEGE JEAN DE LA FONTAINE,O,Académie de Dakar,DAKAR,LYCEE LAMINE GUEYE,3,Pass,ADM,2,1998,0.0,0.0,10.87,11.26,2,8,9,10,12,16,0.0,0.0,0.0,242,9.31,10.96,10.88,20,129.6,705,7.15,622,0,1,0,0,1,1,0,0,0,4,10.54820754716981,10.512179487179488,11,12,123,0,9
 Kaolack,60,1,Deuxième Session,Passable,10.37,PASSE,1,2018,F,S2,LYCEE DE LATMINGUE,O,Académie de Kaolack,KOUTAL,LYCEE DE KOUTAL,2,Pass,ADM,1,1999,11.21,10.0,10.81,10.08,10,10,12,7,13,10,0.0,0.0,0.0,260,10.0,10.0,10.0,19,152.0,474,10.37,282,0,1,0,0,1,1,0,2,0,0,10.433076923076923,10.283333333333333,52,144,64,4,3
 Dakar,15,1,Deuxième Session,NULL,3.46,NON ADMIS,1,2018,M,S2,LYCEE SERGENT MALAMINE CAMARA,O,Académie de Dakar,PARCELLES ASSAINIES,LYCEE SERGENT MALAMINE CAMARA,1,Pass,ADM,1,1999,10.27,11.56,10.38,9.88,5,9,11,7,6,16,0.0,0.0,0.0,260,10.0,10.0,10.29,20,161.0,319,3.46,728,0,1,0,1,0,1,1,0,0,4,10.54820754716981,10.64857142857143,82,242,137,0,0
 Thiès,60,1,Première Session,Passable,10.15,PASSE,1,2018,F,S2,LYCEE AHMADOU NDACK SECK THIES,O,Académie de Thiès,THIES,ECOLE ELEMENTAIRE GERMAINE LE GOFF DE THIES,1,Pass,ADM,1,2000,15.06,13.35,12.75,12.38,11,11,9,8,9,10,0.0,0.0,0.0,260,10.0,10.0,10.65,19,169.0,193,110.15,147,0,1,0,0,1,1,0,2,1,0,10.606013513513513,10.645483870967741,114,89,21,14,9
 Diourbel,43,1,Deuxième Session,NULL,8.93,AUTORISE,1,2018,M,S2,LYCEE DE NGASCOPE,O,Académie de Diourbel,NGOYE,LYCEE DE NGOYE,2,Pass,ADM,1,2009,11.93,10.44,13.05,12.34,10,13,8,7,6,15,0.0,0.0,0.0,282,10.85,10.85,12.82,22,185.25,38,8.93,506,0,1,0,1,0,1,1,1,0,4,10.351333333333335,10.328333333333333,73,160,79,1,1
 Thiès,60,1,Première Session,Passable,11.71,PASSE,1,2018,M,S2,LYCEE LEOPOLD SEDAR SENGHOR,O,Académie de Thiès,JOAL,LYCEE LEOPOLD SEDAR SENGHOR,1,Pass,ADM,1,2011,11.93,10.07,9.45,9.15,12,10,10,7,4,12,0.0,0.0,0.0,261,10.04,10.04,11.29,19,180.0,64,111.71000000000001,19,0,1,0,1,0,1,1,2,1,0,10.606013513513513,10.719999999999999,37,225,124,14,9
 Fatick,60,1,Première Session,Passable,10.81,PASSE,1,2018,M,S2,LYCEE KHAR KANE,O,Académie de Fatick,GOSSAS,LYCEE KHAR KANE,1,Pass,ADM,1,2009,13.43,14.28,12.53,12.61,8,14,10,9,10,9,0.0,0.0,0.0,274,10.54,10.54,10.47,19,166.0,245,110.81,69,0,1,0,1,0,1,1,2,1,0,10.480731707317073,10.54,30,223,122,2,2
 Dakar,6,1,Deuxième Session,NULL,6.25,NON ADMIS,1,2018,M,S2,LYCEE SEYDINA LIMAMOULAYE,O,Académie de Pikine - Guédiawaye,GUEDIAWAYE,CEM OGO DIOP,2,Pass,ADM,1,1996,11.88,10.56,10.7,10.66,5,11,10,13,5,14,0.0,0.0,0.0,267,10.27,10.27,10.29,22,151.04999999999998,490,6.25,658,0,1,0,1,0,1,1,0,0,4,10.725974025974025,10.639425287356321,32,248,12,9,0
 Dakar,60,1,Première Session,Passable,11.0,PASSE,1,2018,F,S2,LYCEE ABDOULAYE SADJI,O,Académie de Rufisque,RUFISQUE,LYCEE MODERNE DE RUFISQUE,1,Pass,ADM,1,2000,10.79,11.87,10.21,9.82,11,12,7,10,4,11,0.0,0.0,0.0,260,10.0,10.0,11.35,19,180.0,64,111.0,56,0,1,0,0,1,1,0,2,1,0,10.467735849056604,10.449444444444445,93,88,134,10,0
 Thiès,60,1,Deuxième Session,Passable,10.39,PASSE,1,2018,M,S2,LYCEE MALICK SALL,O,Académie de Louga,LOUGA,LYCEE MALICK SALL,2,Pass,ADM,1,2004,13.12,11.56,10.86,11.45,13,11,10,4,7,10,0.0,0.0,0.0,261,10.04,10.04,11.24,20,158.65,353,10.39,276,0,1,0,1,0,1,1,2,0,0,10.643953488372093,10.577333333333334,55,232,130,7,9
 Dakar,60,1,Deuxième Session,Passable,10.26,PASSE,1,2018,F,S2,LYCEE SEYDINA ISSA ROHOU LAHI,O,Académie de Pikine - Guédiawaye,GUEDIAWAYE,LYCEE BANQUE ISLAMIQUE,1,Pass,ADM,1,1998,11.7,11.39,10.8,11.35,12,10,14,10,7,10,0.0,0.0,0.0,281,10.81,10.81,10.59,20,158.0,367,10.26,302,0,1,0,0,1,1,0,2,0,0,10.725974025974025,10.639425287356321,32,247,29,9,0
 Saint-Louis,60,1,Première Session,Passable,10.42,PASSE,1,2018,M,S2,LYCEE DE CAS CAS,O,Académie de Saint - Louis,CAS CAS,LYCEE DE CAS CAS,2,Pass,ADM,1,2004,14.78,12.29,11.82,13.12,10,9,13,10,12,11,0.0,0.0,0.0,279,10.73,10.73,10.0,20,143.45,602,110.42,112,0,1,0,1,0,1,1,2,1,0,10.538157894736841,10.73,8,118,41,11,7
 Dakar,43,1,Deuxième Session,NULL,8.2,AUTORISE,1,2018,M,S2,LYCEE SEYDINA LIMAMOULAYE,O,Académie de Pikine - Guédiawaye,GUEDIAWAYE,CEM JOSEPH CORREA B,1,Pass,ADM,1,2014,11.22,12.32,10.93,12.0,8,12,14,10,4,12,0.0,0.0,0.0,291,11.19,11.19,10.82,19,174.0,120,8.2,577,0,1,0,1,0,1,1,1,0,4,10.725974025974025,10.639425287356321,32,248,8,9,0
 Kaolack,60,1,Deuxième Session,Passable,10.0,PASSE,1,2018,M,S2,LYCEE DE SALY,O,Académie de Thiès,SALY,LYCEE DE SALY,2,Pass,ADM,2,2007,10.74,10.97,11.02,9.81,5,12,8,6,7,7,0.0,0.0,0.0,209,8.04,10.04,10.76,22,115.89999999999999,765,10.0,367,0,1,0,1,0,1,1,2,0,0,10.606013513513513,10.416,96,183,96,14,3
 Dakar,22,1,Deuxième Session,NULL,6.8,NON ADMIS,1,2018,F,S2,LYCEE DE SANGALCAM,O,Académie de Rufisque,SANGALCAM,LYCEE DE SANGALCAM,2,Pass,ADM,1,1998,13.09,11.55,10.77,10.42,7,10,12,11,11,14,0.0,0.0,0.0,283,10.88,10.88,10.53,20,153.9,450,6.8,635,0,1,0,0,1,1,0,0,0,4,10.467735849056604,11.01,99,186,99,10,0
 Dakar,43,1,Deuxième Session,NULL,8.68,AUTORISE,1,2018,F,S2,COLLEGE SAINT GABRIEL,O,Académie de Thiès,THIES,COLLEGE SAINT GABRIEL,1,Pass,ADM,1,1999,12.74,10.45,10.05,11.31,7,9,10,10,14,14,0.0,0.0,0.0,267,10.27,10.27,10.18,19,167.0,220,8.68,540,0,1,0,0,1,1,0,1,0,4,10.606013513513513,10.645483870967741,114,17,18,14,0
 Ziguinchor,60,1,Deuxième Session,Passable,10.06,PASSE,1,2018,F,S2,LYCEE DJIGNABO,O,Académie de Ziguinchor,ZIGUINCHOR,COLLEGE SAINT CHARLES LWANGA,2,Pass,ADM,1,1998,11.39,10.2,10.06,10.51,5,12,9,10,5,15,0.0,0.0,0.0,260,10.0,10.0,11.0,20,161.5,312,10.06,353,0,1,0,0,1,1,0,2,0,0,10.608695652173912,10.711428571428572,122,209,17,15,10
 Dakar,36,1,Deuxième Session,NULL,8.21,NON ADMIS,1,2018,F,S2,ECOLE PRIVEE SEYDINA MANDIONE LAYE,O,Académie de Dakar,PARCELLES ASSAINIES,CEM UNITE 19,2,Pass,ADM,1,1998,11.75,10.81,10.37,10.66,8,10,8,10,14,14,0.0,0.0,0.0,283,10.88,10.88,10.82,20,157.7,374,8.21,576,0,1,0,0,1,1,0,0,0,4,10.54820754716981,10.64857142857143,82,71,14,0,0
 Saint-Louis,60,1,Première Session,Passable,11.08,PASSE,1,2018,F,S2,LYCEE EL HADJ OMAR FOUTIYOU TALL,O,Académie de Saint - Louis,SAINT LOUIS,LYCEE TECHNIQUE ANDRE PEYTAVIN,2,Pass,ADM,1,1997,12.95,10.4,12.84,13.42,9,11,11,13,9,11,0.0,0.0,0.0,264,10.15,10.15,10.41,21,149.15,518,111.08,51,0,1,0,0,1,1,0,2,1,0,10.538157894736841,10.502380952380953,95,210,143,11,7
